Concessionaria;Data;Km;Trecho
RIOSP;01/08/2023;485.000;BR-101/RJ
RIOSP;01/08/2023;506.000;BR-101/RJ
RIOSP;02/08/2023;8.600;BR-116/SP
RIOSP;02/08/2023;43.000;BR-101/SP
RIOSP;02/08/2023;81.400;BR-116/SP
RIOSP;02/08/2023;97.000;BR-116/SP
RIOSP;02/08/2023;134.650;BR-116/SP
RIOSP;02/08/2023;138.400;BR-116/SP
RIOSP;02/08/2023;144.950;BR-116/SP
RIOSP;02/08/2023;147.500;BR-116/SP
RIOSP;02/08/2023;218.000;BR-116/SP
RIOSP;02/08/2023;228.000;BR-116/SP
RIOSP;02/08/2023;230.700;BR-116/SP
RIOSP;02/08/2023;246.200;BR-116/RJ
RIOSP;02/08/2023;253.400;BR-116/RJ
RIOSP;02/08/2023;266.600;BR-116/RJ
RIOSP;02/08/2023;276.000;BR-116/RJ
RIOSP;02/08/2023;331.800;BR-116/RJ
RIOSP;02/08/2023;410.500;BR-101/RJ
RIOSP;02/08/2023;466.600;BR-101/RJ
RIOSP;03/08/2023;47.300;BR-101/SP
RIOSP;03/08/2023;51.800;BR-101/SP
RIOSP;03/08/2023;67.000;BR-116/SP
RIOSP;03/08/2023;68.700;BR-116/SP
RIOSP;03/08/2023;86.950;BR-116/SP
RIOSP;03/08/2023;104.000;BR-116/SP
RIOSP;03/08/2023;110.000;BR-116/SP
RIOSP;03/08/2023;110.500;BR-116/SP
RIOSP;03/08/2023;111.500;BR-116/SP
RIOSP;03/08/2023;132.800;BR-116/SP
RIOSP;03/08/2023;161.500;BR-116/SP
RIOSP;03/08/2023;211.500;BR-116/SP
RIOSP;03/08/2023;213.200;BR-116/SP
RIOSP;03/08/2023;215.200;BR-116/SP
RIOSP;03/08/2023;218.200;BR-116/SP
RIOSP;03/08/2023;221.500;BR-116/SP
RIOSP;03/08/2023;225.500;BR-116/SP
RIOSP;03/08/2023;226.300;BR-116/SP
RIOSP;03/08/2023;227.100;BR-116/SP
RIOSP;03/08/2023;227.200;BR-116/SP
RIOSP;03/08/2023;228.500;BR-116/SP
RIOSP;03/08/2023;229.200;BR-116/SP
RIOSP;03/08/2023;230.400;BR-116/RJ
RIOSP;03/08/2023;526.000;BR-101/RJ
RIOSP;04/08/2023;40.800;BR-101/SP
RIOSP;04/08/2023;47.600;BR-101/SP
RIOSP;04/08/2023;47.900;BR-101/SP
RIOSP;04/08/2023;55.300;BR-116/SP
RIOSP;04/08/2023;86.400;BR-116/SP
RIOSP;04/08/2023;90.000;BR-116/SP
RIOSP;04/08/2023;108.000;BR-116/SP
RIOSP;04/08/2023;109.200;BR-116/SP
RIOSP;04/08/2023;110.000;BR-116/SP
RIOSP;04/08/2023;146.000;BR-116/SP
RIOSP;04/08/2023;155.000;BR-116/SP
RIOSP;04/08/2023;161.000;BR-116/SP
RIOSP;04/08/2023;182.300;BR-116/SP
RIOSP;04/08/2023;210.000;BR-116/SP
RIOSP;04/08/2023;211.000;BR-116/SP
RIOSP;04/08/2023;214.400;BR-116/SP
RIOSP;04/08/2023;220.400;BR-116/RJ
RIOSP;04/08/2023;226.000;BR-116/RJ
RIOSP;04/08/2023;227.400;BR-116/SP
RIOSP;04/08/2023;261.300;BR-116/RJ
RIOSP;04/08/2023;279.000;BR-116/RJ
RIOSP;04/08/2023;312.200;BR-116/RJ
RIOSP;04/08/2023;322.000;BR-116/RJ
RIOSP;04/08/2023;403.000;BR-101/RJ
RIOSP;04/08/2023;407.000;BR-101/RJ
RIOSP;05/08/2023;20.100;BR-116/SP
RIOSP;05/08/2023;38.000;BR-116/SP
RIOSP;05/08/2023;41.700;BR-116/SP
RIOSP;05/08/2023;54.900;BR-116/SP
RIOSP;05/08/2023;72.400;BR-116/SP
RIOSP;05/08/2023;72.400;BR-116/SP
RIOSP;05/08/2023;99.350;BR-116/SP
RIOSP;05/08/2023;104.050;BR-116/SP
RIOSP;05/08/2023;147.800;BR-116/SP
RIOSP;05/08/2023;158.800;BR-116/SP
RIOSP;05/08/2023;158.800;BR-116/SP
RIOSP;05/08/2023;165.100;BR-116/SP
RIOSP;05/08/2023;167.500;BR-116/SP
RIOSP;05/08/2023;207.700;BR-116/SP
RIOSP;05/08/2023;209.500;BR-116/SP
RIOSP;05/08/2023;210.400;BR-116/SP
RIOSP;05/08/2023;216.400;BR-116/SP
RIOSP;05/08/2023;216.850;BR-116/SP
RIOSP;05/08/2023;221.700;BR-116/RJ
RIOSP;05/08/2023;227.200;BR-116/SP
RIOSP;05/08/2023;229.000;BR-116/SP
RIOSP;05/08/2023;274.150;BR-116/RJ
RIOSP;05/08/2023;308.900;BR-116/RJ
RIOSP;05/08/2023;413.450;BR-101/RJ
RIOSP;05/08/2023;478.000;BR-101/RJ
RIOSP;05/08/2023;480.000;BR-101/RJ
RIOSP;05/08/2023;483.000;BR-101/RJ
RIOSP;05/08/2023;495.000;BR-101/RJ
RIOSP;05/08/2023;510.500;BR-101/RJ
RIOSP;05/08/2023;565.800;BR-101/RJ
RIOSP;06/08/2023;32.700;BR-116/SP
RIOSP;06/08/2023;50.900;BR-116/SP
RIOSP;06/08/2023;52.000;BR-116/SP
RIOSP;06/08/2023;59.000;BR-116/SP
RIOSP;06/08/2023;91.220;BR-116/SP
RIOSP;06/08/2023;99.000;BR-116/SP
RIOSP;06/08/2023;104.000;BR-116/SP
RIOSP;06/08/2023;124.700;BR-116/SP
RIOSP;06/08/2023;126.000;BR-116/SP
RIOSP;06/08/2023;154.850;BR-116/SP
RIOSP;06/08/2023;169.500;BR-116/SP
RIOSP;06/08/2023;197.300;BR-116/SP
RIOSP;06/08/2023;211.900;BR-116/SP
RIOSP;06/08/2023;217.300;BR-116/SP
RIOSP;06/08/2023;284.000;BR-116/RJ
RIOSP;06/08/2023;320.900;BR-116/RJ
RIOSP;06/08/2023;407.000;BR-101/RJ
RIOSP;06/08/2023;557.000;BR-101/RJ
RIOSP;07/08/2023;39.500;BR-116/SP
RIOSP;07/08/2023;39.500;BR-116/SP
RIOSP;07/08/2023;108.000;BR-116/SP
RIOSP;07/08/2023;109.300;BR-116/SP
RIOSP;07/08/2023;127.500;BR-116/SP
RIOSP;07/08/2023;135.600;BR-116/SP
RIOSP;07/08/2023;138.600;BR-116/SP
RIOSP;07/08/2023;153.950;BR-116/SP
RIOSP;07/08/2023;155.000;BR-116/SP
RIOSP;07/08/2023;155.000;BR-116/SP
RIOSP;07/08/2023;186.420;BR-116/SP
RIOSP;07/08/2023;213.100;BR-116/SP
RIOSP;07/08/2023;214.300;BR-116/SP
RIOSP;07/08/2023;218.000;BR-116/SP
RIOSP;07/08/2023;219.200;BR-116/SP
RIOSP;07/08/2023;223.100;BR-116/SP
RIOSP;07/08/2023;228.000;BR-116/SP
RIOSP;07/08/2023;231.300;BR-116/RJ
RIOSP;07/08/2023;232.300;BR-116/RJ
RIOSP;07/08/2023;247.000;BR-116/RJ
RIOSP;07/08/2023;260.300;BR-116/RJ
RIOSP;07/08/2023;309.200;BR-116/RJ
RIOSP;07/08/2023;310.000;BR-116/RJ
RIOSP;07/08/2023;317.900;BR-116/RJ
RIOSP;07/08/2023;386.000;BR-101/RJ
RIOSP;07/08/2023;471.000;BR-101/RJ
RIOSP;07/08/2023;596.500;BR-101/RJ
RIOSP;08/08/2023;28.500;BR-101/SP
RIOSP;08/08/2023;39.000;BR-116/SP
RIOSP;08/08/2023;45.450;BR-101/SP
RIOSP;08/08/2023;99.000;BR-116/SP
RIOSP;08/08/2023;111.700;BR-116/SP
RIOSP;08/08/2023;183.000;BR-116/SP
RIOSP;08/08/2023;208.200;BR-116/SP
RIOSP;08/08/2023;209.100;BR-116/SP
RIOSP;08/08/2023;212.500;BR-116/SP
RIOSP;08/08/2023;219.000;BR-116/SP
RIOSP;08/08/2023;219.000;BR-116/SP
RIOSP;08/08/2023;277.300;BR-116/RJ
RIOSP;08/08/2023;398.600;BR-101/RJ
RIOSP;08/08/2023;429.900;BR-101/RJ
RIOSP;08/08/2023;432.000;BR-101/RJ
RIOSP;08/08/2023;484.000;BR-101/RJ
RIOSP;08/08/2023;488.000;BR-101/RJ
RIOSP;08/08/2023;522.000;BR-101/RJ
RIOSP;08/08/2023;524.000;BR-101/RJ
RIOSP;08/08/2023;543.000;BR-101/RJ
RIOSP;09/08/2023;233.900;BR-116/RJ
RIOSP;09/08/2023;294.000;BR-116/RJ
RIOSP;09/08/2023;311.900;BR-116/RJ
RIOSP;09/08/2023;432.700;BR-101/RJ
RIOSP;09/08/2023;447.000;BR-101/RJ
RIOSP;09/08/2023;505.000;BR-101/RJ
RIOSP;09/08/2023;54.200;BR-116/SP
RIOSP;09/08/2023;147.200;BR-116/SP
RIOSP;09/08/2023;160.600;BR-116/SP
RIOSP;09/08/2023;201.000;BR-116/SP
RIOSP;09/08/2023;210.100;BR-116/SP
RIOSP;09/08/2023;211.000;BR-116/SP
RIOSP;09/08/2023;220.000;BR-116/SP
RIOSP;09/08/2023;226.300;BR-116/RJ
RIOSP;10/08/2023;45.800;BR-116/SP
RIOSP;10/08/2023;51.100;BR-116/SP
RIOSP;10/08/2023;57.300;BR-116/SP
RIOSP;10/08/2023;75.000;BR-116/SP
RIOSP;10/08/2023;109.300;BR-116/SP
RIOSP;10/08/2023;115.600;BR-116/SP
RIOSP;10/08/2023;123.000;BR-116/SP
RIOSP;10/08/2023;127.600;BR-116/SP
RIOSP;10/08/2023;143.900;BR-116/SP
RIOSP;10/08/2023;143.900;BR-116/SP
RIOSP;10/08/2023;146.900;BR-116/SP
RIOSP;10/08/2023;147.000;BR-116/SP
RIOSP;10/08/2023;158.300;BR-116/SP
RIOSP;10/08/2023;182.300;BR-116/SP
RIOSP;10/08/2023;185.500;BR-116/SP
RIOSP;10/08/2023;196.200;BR-116/SP
RIOSP;10/08/2023;210.050;BR-116/SP
RIOSP;10/08/2023;217.900;BR-116/SP
RIOSP;10/08/2023;218.800;BR-116/SP
RIOSP;10/08/2023;218.900;BR-116/SP
RIOSP;10/08/2023;220.150;BR-116/SP
RIOSP;10/08/2023;223.000;BR-116/SP
RIOSP;10/08/2023;233.000;BR-116/RJ
RIOSP;10/08/2023;262.400;BR-116/RJ
RIOSP;10/08/2023;302.400;BR-116/RJ
RIOSP;10/08/2023;302.700;BR-116/RJ
RIOSP;10/08/2023;303.000;BR-116/RJ
RIOSP;10/08/2023;304.900;BR-116/RJ
RIOSP;10/08/2023;401.000;BR-101/RJ
RIOSP;10/08/2023;504.000;BR-101/RJ
RIOSP;11/08/2023;28.500;BR-116/SP
RIOSP;11/08/2023;97.100;BR-116/SP
RIOSP;11/08/2023;140.000;BR-116/SP
RIOSP;11/08/2023;147.600;BR-116/SP
RIOSP;11/08/2023;154.700;BR-116/SP
RIOSP;11/08/2023;160.400;BR-116/SP
RIOSP;11/08/2023;169.000;BR-116/SP
RIOSP;11/08/2023;187.400;BR-116/SP
RIOSP;11/08/2023;212.800;BR-116/SP
RIOSP;11/08/2023;212.800;BR-116/SP
RIOSP;11/08/2023;215.000;BR-116/SP
RIOSP;11/08/2023;219.100;BR-116/SP
RIOSP;11/08/2023;229.300;BR-116/RJ
RIOSP;11/08/2023;232.000;BR-116/RJ
RIOSP;11/08/2023;239.000;BR-116/RJ
RIOSP;11/08/2023;295.000;BR-116/RJ
RIOSP;11/08/2023;383.000;BR-101/RJ
RIOSP;11/08/2023;490.000;BR-101/RJ
RIOSP;11/08/2023;494.000;BR-101/RJ
RIOSP;11/08/2023;518.000;BR-101/RJ
RIOSP;12/08/2023;18.900;BR-116/SP
RIOSP;12/08/2023;24.050;BR-116/SP
RIOSP;12/08/2023;49.000;BR-101/SP
RIOSP;12/08/2023;54.000;BR-116/SP
RIOSP;12/08/2023;58.000;BR-116/SP
RIOSP;12/08/2023;58.000;BR-116/SP
RIOSP;12/08/2023;70.800;BR-116/SP
RIOSP;12/08/2023;109.900;BR-116/SP
RIOSP;12/08/2023;145.000;BR-116/SP
RIOSP;12/08/2023;145.000;BR-116/SP
RIOSP;12/08/2023;155.800;BR-116/SP
RIOSP;12/08/2023;161.000;BR-116/SP
RIOSP;12/08/2023;211.800;BR-116/SP
RIOSP;12/08/2023;218.300;BR-116/SP
RIOSP;12/08/2023;219.900;BR-116/SP
RIOSP;12/08/2023;222.300;BR-116/SP
RIOSP;12/08/2023;226.400;BR-116/SP
RIOSP;12/08/2023;230.950;BR-116/SP
RIOSP;12/08/2023;253.000;BR-116/RJ
RIOSP;12/08/2023;268.500;BR-116/RJ
RIOSP;12/08/2023;281.000;BR-116/RJ
RIOSP;12/08/2023;316.950;BR-116/RJ
RIOSP;12/08/2023;320.000;BR-116/RJ
RIOSP;12/08/2023;385.000;BR-101/RJ
RIOSP;12/08/2023;485.000;BR-101/RJ
RIOSP;12/08/2023;532.000;BR-101/RJ
RIOSP;13/08/2023;51.600;BR-101/SP
RIOSP;13/08/2023;91.400;BR-116/SP
RIOSP;13/08/2023;165.500;BR-116/SP
RIOSP;13/08/2023;180.000;BR-116/SP
RIOSP;13/08/2023;201.000;BR-116/SP
RIOSP;13/08/2023;221.400;BR-116/SP
RIOSP;13/08/2023;235.600;BR-116/RJ
RIOSP;13/08/2023;274.300;BR-116/RJ
RIOSP;13/08/2023;284.000;BR-116/RJ
RIOSP;13/08/2023;384.000;BR-101/RJ
RIOSP;13/08/2023;428.000;BR-101/RJ
RIOSP;13/08/2023;432.700;BR-101/RJ
RIOSP;13/08/2023;440.600;BR-101/RJ
RIOSP;13/08/2023;488.000;BR-101/RJ
RIOSP;13/08/2023;509.000;BR-101/RJ
RIOSP;14/08/2023;50.800;BR-116/SP
RIOSP;14/08/2023;51.350;BR-116/SP
RIOSP;14/08/2023;148.000;BR-116/SP
RIOSP;14/08/2023;158.300;BR-116/SP
RIOSP;14/08/2023;221.600;BR-116/SP
RIOSP;14/08/2023;221.900;BR-116/RJ
RIOSP;14/08/2023;224.300;BR-116/SP
RIOSP;14/08/2023;225.000;BR-116/SP
RIOSP;14/08/2023;226.000;BR-116/RJ
RIOSP;14/08/2023;228.000;BR-116/RJ
RIOSP;14/08/2023;230.200;BR-116/SP
RIOSP;14/08/2023;234.000;BR-116/RJ
RIOSP;14/08/2023;392.000;BR-101/RJ
RIOSP;14/08/2023;423.000;BR-101/RJ
RIOSP;14/08/2023;442.800;BR-101/RJ
RIOSP;14/08/2023;480.000;BR-101/RJ
RIOSP;14/08/2023;484.000;BR-101/RJ
RIOSP;14/08/2023;522.000;BR-101/RJ
RIOSP;14/08/2023;524.000;BR-101/RJ
RIOSP;15/08/2023;26.500;BR-116/SP
RIOSP;15/08/2023;45.800;BR-101/SP
RIOSP;15/08/2023;74.200;BR-116/SP
RIOSP;15/08/2023;107.150;BR-116/SP
RIOSP;15/08/2023;224.100;BR-116/SP
RIOSP;15/08/2023;228.900;BR-116/SP
RIOSP;15/08/2023;231.000;BR-116/SP
RIOSP;15/08/2023;452.000;BR-101/RJ
RIOSP;15/08/2023;486.000;BR-101/RJ
RIOSP;15/08/2023;528.650;BR-101/RJ
RIOSP;16/08/2023;30.000;BR-116/SP
RIOSP;16/08/2023;77.900;BR-116/SP
RIOSP;16/08/2023;144.650;BR-116/SP
RIOSP;16/08/2023;154.700;BR-116/SP
RIOSP;16/08/2023;210.600;BR-116/SP
RIOSP;16/08/2023;213.000;BR-116/SP
RIOSP;16/08/2023;226.200;BR-116/SP
RIOSP;16/08/2023;227.800;BR-116/SP
RIOSP;16/08/2023;232.300;BR-116/RJ
RIOSP;16/08/2023;247.200;BR-116/RJ
RIOSP;16/08/2023;290.000;BR-116/RJ
RIOSP;16/08/2023;336.800;BR-116/RJ
RIOSP;16/08/2023;388.000;BR-101/RJ
RIOSP;16/08/2023;476.000;BR-101/RJ
RIOSP;16/08/2023;539.300;BR-101/RJ
RIOSP;17/08/2023;75.000;BR-116/SP
RIOSP;17/08/2023;108.700;BR-116/SP
RIOSP;17/08/2023;113.000;BR-116/SP
RIOSP;17/08/2023;127.800;BR-116/SP
RIOSP;17/08/2023;153.800;BR-116/SP
RIOSP;17/08/2023;155.200;BR-116/SP
RIOSP;17/08/2023;160.150;BR-116/SP
RIOSP;17/08/2023;174.600;BR-116/SP
RIOSP;17/08/2023;205.600;BR-116/SP
RIOSP;17/08/2023;209.500;BR-116/SP
RIOSP;17/08/2023;217.200;BR-116/SP
RIOSP;17/08/2023;229.800;BR-116/SP
RIOSP;17/08/2023;263.000;BR-116/RJ
RIOSP;17/08/2023;308.800;BR-116/RJ
RIOSP;17/08/2023;331.000;BR-116/RJ
RIOSP;17/08/2023;481.500;BR-101/RJ
RIOSP;18/08/2023;11.200;BR-101/SP
RIOSP;18/08/2023;56.600;BR-116/SP
RIOSP;18/08/2023;59.200;BR-116/SP
RIOSP;18/08/2023;71.300;BR-116/SP
RIOSP;18/08/2023;77.000;BR-116/SP
RIOSP;18/08/2023;93.600;BR-116/SP
RIOSP;18/08/2023;104.800;BR-116/SP
RIOSP;18/08/2023;105.000;BR-116/SP
RIOSP;18/08/2023;112.100;BR-116/SP
RIOSP;18/08/2023;117.000;BR-116/SP
RIOSP;18/08/2023;142.000;BR-116/SP
RIOSP;18/08/2023;147.100;BR-116/SP
RIOSP;18/08/2023;154.900;BR-116/SP
RIOSP;18/08/2023;186.100;BR-116/SP
RIOSP;18/08/2023;207.000;BR-116/SP
RIOSP;18/08/2023;211.200;BR-116/SP
RIOSP;18/08/2023;222.800;BR-116/SP
RIOSP;18/08/2023;226.100;BR-116/SP
RIOSP;18/08/2023;227.300;BR-116/SP
RIOSP;18/08/2023;228.500;BR-116/SP
RIOSP;18/08/2023;229.000;BR-116/SP
RIOSP;18/08/2023;243.000;BR-116/RJ
RIOSP;18/08/2023;250.000;BR-116/RJ
RIOSP;18/08/2023;271.000;BR-116/RJ
RIOSP;18/08/2023;273.000;BR-116/RJ
RIOSP;18/08/2023;275.000;BR-116/RJ
RIOSP;18/08/2023;278.900;BR-116/RJ
RIOSP;18/08/2023;280.000;BR-116/RJ
RIOSP;18/08/2023;291.000;BR-116/RJ
RIOSP;18/08/2023;318.000;BR-116/RJ
RIOSP;18/08/2023;389.000;BR-101/RJ
RIOSP;18/08/2023;416.000;BR-101/RJ
RIOSP;18/08/2023;476.800;BR-101/RJ
RIOSP;18/08/2023;563.000;BR-101/RJ
RIOSP;19/08/2023;43.100;BR-101/SP
RIOSP;19/08/2023;52.600;BR-116/SP
RIOSP;19/08/2023;72.200;BR-116/SP
RIOSP;19/08/2023;114.000;BR-116/SP
RIOSP;19/08/2023;129.300;BR-116/SP
RIOSP;19/08/2023;143.600;BR-116/SP
RIOSP;19/08/2023;144.550;BR-116/SP
RIOSP;19/08/2023;145.400;BR-116/SP
RIOSP;19/08/2023;149.100;BR-116/SP
RIOSP;19/08/2023;149.200;BR-116/SP
RIOSP;19/08/2023;212.900;BR-116/SP
RIOSP;19/08/2023;216.700;BR-116/RJ
RIOSP;19/08/2023;218.100;BR-116/SP
RIOSP;19/08/2023;225.900;BR-116/SP
RIOSP;19/08/2023;277.000;BR-116/RJ
RIOSP;19/08/2023;310.500;BR-116/RJ
RIOSP;19/08/2023;327.500;BR-116/RJ
RIOSP;19/08/2023;389.850;BR-101/RJ
RIOSP;19/08/2023;480.600;BR-101/RJ
RIOSP;19/08/2023;486.000;BR-101/RJ
RIOSP;19/08/2023;506.400;BR-101/RJ
RIOSP;19/08/2023;520.000;BR-101/RJ
RIOSP;20/08/2023;38.000;BR-116/SP
RIOSP;20/08/2023;98.700;BR-116/SP
RIOSP;20/08/2023;101.000;BR-116/SP
RIOSP;20/08/2023;106.500;BR-116/SP
RIOSP;20/08/2023;114.400;BR-116/SP
RIOSP;20/08/2023;154.000;BR-116/SP
RIOSP;20/08/2023;198.650;BR-116/SP
RIOSP;20/08/2023;207.200;BR-116/SP
RIOSP;20/08/2023;215.400;BR-116/SP
RIOSP;20/08/2023;217.600;BR-116/SP
RIOSP;20/08/2023;218.800;BR-116/SP
RIOSP;20/08/2023;223.000;BR-116/SP
RIOSP;20/08/2023;228.800;BR-116/SP
RIOSP;20/08/2023;229.800;BR-116/SP
RIOSP;20/08/2023;230.800;BR-116/SP
RIOSP;20/08/2023;244.800;BR-116/RJ
RIOSP;20/08/2023;253.000;BR-116/RJ
RIOSP;20/08/2023;255.400;BR-116/RJ
RIOSP;20/08/2023;279.300;BR-116/RJ
RIOSP;20/08/2023;391.600;BR-101/RJ
RIOSP;20/08/2023;393.700;BR-101/RJ
RIOSP;20/08/2023;395.000;BR-101/RJ
RIOSP;20/08/2023;405.100;BR-101/RJ
RIOSP;21/08/2023;5.600;BR-116/SP
RIOSP;21/08/2023;7.700;BR-116/SP
RIOSP;21/08/2023;45.800;BR-116/SP
RIOSP;21/08/2023;71.000;BR-116/SP
RIOSP;21/08/2023;88.100;BR-116/SP
RIOSP;21/08/2023;98.800;BR-116/SP
RIOSP;21/08/2023;105.100;BR-116/SP
RIOSP;21/08/2023;115.300;BR-116/SP
RIOSP;21/08/2023;134.900;BR-116/SP
RIOSP;21/08/2023;142.300;BR-116/SP
RIOSP;21/08/2023;142.400;BR-116/SP
RIOSP;21/08/2023;142.500;BR-116/SP
RIOSP;21/08/2023;148.550;BR-116/SP
RIOSP;21/08/2023;148.700;BR-116/SP
RIOSP;21/08/2023;154.200;BR-116/SP
RIOSP;21/08/2023;201.000;BR-116/SP
RIOSP;21/08/2023;215.700;BR-116/SP
RIOSP;21/08/2023;220.000;BR-116/SP
RIOSP;21/08/2023;221.800;BR-116/SP
RIOSP;21/08/2023;223.000;BR-116/SP
RIOSP;21/08/2023;230.000;BR-116/RJ
RIOSP;21/08/2023;278.800;BR-116/RJ
RIOSP;21/08/2023;296.000;BR-116/RJ
RIOSP;21/08/2023;302.800;BR-116/RJ
RIOSP;21/08/2023;399.000;BR-101/RJ
RIOSP;21/08/2023;472.000;BR-101/RJ
RIOSP;21/08/2023;528.000;BR-101/RJ
RIOSP;22/08/2023;34.700;BR-101/SP
RIOSP;22/08/2023;111.600;BR-116/SP
RIOSP;22/08/2023;112.500;BR-116/SP
RIOSP;22/08/2023;112.800;BR-116/SP
RIOSP;22/08/2023;124.100;BR-116/SP
RIOSP;22/08/2023;155.100;BR-116/SP
RIOSP;22/08/2023;157.600;BR-116/SP
RIOSP;22/08/2023;208.000;BR-116/SP
RIOSP;22/08/2023;221.000;BR-116/SP
RIOSP;22/08/2023;258.500;BR-116/RJ
RIOSP;22/08/2023;284.700;BR-116/RJ
RIOSP;22/08/2023;403.000;BR-101/RJ
RIOSP;22/08/2023;479.000;BR-101/RJ
RIOSP;23/08/2023;14.000;BR-116/SP
RIOSP;23/08/2023;38.400;BR-116/SP
RIOSP;23/08/2023;112.700;BR-116/SP
RIOSP;23/08/2023;113.300;BR-116/SP
RIOSP;23/08/2023;113.300;BR-116/SP
RIOSP;23/08/2023;145.000;BR-116/SP
RIOSP;23/08/2023;207.000;BR-116/SP
RIOSP;23/08/2023;213.100;BR-116/SP
RIOSP;23/08/2023;220.000;BR-116/SP
RIOSP;23/08/2023;221.000;BR-116/SP
RIOSP;23/08/2023;223.000;BR-116/SP
RIOSP;23/08/2023;228.000;BR-116/SP
RIOSP;23/08/2023;228.800;BR-116/SP
RIOSP;23/08/2023;229.000;BR-116/SP
RIOSP;23/08/2023;279.500;BR-116/RJ
RIOSP;23/08/2023;301.800;BR-116/RJ
RIOSP;23/08/2023;316.900;BR-116/RJ
RIOSP;24/08/2023;12.300;BR-116/SP
RIOSP;24/08/2023;24.400;BR-116/SP
RIOSP;24/08/2023;40.800;BR-101/SP
RIOSP;24/08/2023;61.400;BR-116/SP
RIOSP;24/08/2023;110.300;BR-116/SP
RIOSP;24/08/2023;111.100;BR-116/SP
RIOSP;24/08/2023;147.280;BR-116/SP
RIOSP;24/08/2023;149.500;BR-116/SP
RIOSP;24/08/2023;187.200;BR-116/SP
RIOSP;24/08/2023;192.500;BR-116/SP
RIOSP;24/08/2023;213.900;BR-116/SP
RIOSP;24/08/2023;215.500;BR-116/SP
RIOSP;24/08/2023;215.800;BR-116/RJ
RIOSP;24/08/2023;218.200;BR-116/SP
RIOSP;24/08/2023;219.000;BR-116/RJ
RIOSP;24/08/2023;219.100;BR-116/SP
RIOSP;24/08/2023;221.700;BR-116/SP
RIOSP;24/08/2023;225.000;BR-116/SP
RIOSP;24/08/2023;229.000;BR-116/SP
RIOSP;24/08/2023;301.500;BR-116/RJ
RIOSP;24/08/2023;303.000;BR-116/RJ
RIOSP;24/08/2023;310.900;BR-116/RJ
RIOSP;24/08/2023;320.000;BR-116/RJ
RIOSP;24/08/2023;323.400;BR-116/RJ
RIOSP;24/08/2023;384.500;BR-101/RJ
RIOSP;24/08/2023;471.700;BR-101/RJ
RIOSP;24/08/2023;508.000;BR-101/RJ
RIOSP;25/08/2023;73.600;BR-116/SP
RIOSP;25/08/2023;104.750;BR-116/SP
RIOSP;25/08/2023;109.200;BR-116/SP
RIOSP;25/08/2023;120.700;BR-116/SP
RIOSP;25/08/2023;129.000;BR-116/SP
RIOSP;25/08/2023;134.450;BR-116/SP
RIOSP;25/08/2023;150.300;BR-116/SP
RIOSP;25/08/2023;155.550;BR-116/SP
RIOSP;25/08/2023;184.500;BR-116/SP
RIOSP;25/08/2023;187.100;BR-116/SP
RIOSP;25/08/2023;199.000;BR-116/SP
RIOSP;25/08/2023;205.100;BR-116/SP
RIOSP;25/08/2023;207.000;BR-116/SP
RIOSP;25/08/2023;214.500;BR-116/SP
RIOSP;25/08/2023;220.000;BR-116/SP
RIOSP;25/08/2023;229.000;BR-116/SP
RIOSP;25/08/2023;259.900;BR-116/RJ
RIOSP;25/08/2023;308.400;BR-116/RJ
RIOSP;25/08/2023;312.000;BR-116/RJ
RIOSP;25/08/2023;400.600;BR-101/RJ
RIOSP;25/08/2023;418.000;BR-101/RJ
RIOSP;25/08/2023;437.400;BR-101/RJ
RIOSP;25/08/2023;486.000;BR-101/RJ
RIOSP;25/08/2023;582.500;BR-101/RJ
RIOSP;26/08/2023;26.000;BR-116/SP
RIOSP;26/08/2023;26.000;BR-116/SP
RIOSP;26/08/2023;26.000;BR-116/SP
RIOSP;26/08/2023;71.300;BR-116/SP
RIOSP;26/08/2023;112.300;BR-116/SP
RIOSP;26/08/2023;146.400;BR-116/SP
RIOSP;26/08/2023;148.000;BR-116/SP
RIOSP;26/08/2023;182.300;BR-116/SP
RIOSP;26/08/2023;213.000;BR-116/SP
RIOSP;26/08/2023;217.900;BR-116/SP
RIOSP;26/08/2023;218.700;BR-116/SP
RIOSP;26/08/2023;222.500;BR-116/SP
RIOSP;26/08/2023;222.500;BR-116/SP
RIOSP;26/08/2023;225.900;BR-116/RJ
RIOSP;26/08/2023;234.000;BR-116/RJ
RIOSP;26/08/2023;234.200;BR-116/RJ
RIOSP;26/08/2023;235.500;BR-116/RJ
RIOSP;26/08/2023;246.500;BR-116/RJ
RIOSP;26/08/2023;269.000;BR-116/RJ
RIOSP;26/08/2023;275.000;BR-116/RJ
RIOSP;26/08/2023;308.000;BR-116/RJ
RIOSP;26/08/2023;314.000;BR-116/RJ
RIOSP;26/08/2023;322.800;BR-116/RJ
RIOSP;26/08/2023;415.000;BR-101/RJ
RIOSP;26/08/2023;442.000;BR-101/RJ
RIOSP;26/08/2023;490.000;BR-101/RJ
RIOSP;26/08/2023;495.000;BR-101/RJ
RIOSP;26/08/2023;496.000;BR-101/RJ
RIOSP;26/08/2023;515.000;BR-101/RJ
RIOSP;26/08/2023;529.000;BR-101/RJ
RIOSP;27/08/2023;12.500;BR-116/SP
RIOSP;27/08/2023;50.600;BR-101/SP
RIOSP;27/08/2023;51.200;BR-116/SP
RIOSP;27/08/2023;76.000;BR-116/SP
RIOSP;27/08/2023;94.000;BR-116/SP
